관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3220000-220-2025-00027,코이 하우스,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로158길 46, 4층 405호 (신사동)",서울특별시 강남구 신사동 518-8,,2025-11-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00029,브이나인(V9),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로 437, 청담동일신빌딩 5층 (청담동)",서울특별시 강남구 청담동 141-13 청담동일신빌딩,,2025-11-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00030,조이187 인 스타점,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로146길 11, 청담MS빌딩 지상1층~5층 (청담동)",서울특별시 강남구 청담동 22-19 청담MS빌딩,,2025-11-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00031,노브(Nov),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로79길 51, 드림파크빌딩 지하1층 (청담동)",서울특별시 강남구 청담동 126-8 드림파크빌딩,,2025-11-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00001,페이브(FAV.),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로78길 46, 지상4층 (청담동)",서울특별시 강남구 청담동 13-30 A1빌딩,,2026-01-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00003,누누아누,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로152길 6, BK청담빌딩 5층 (청담동)",서울특별시 강남구 청담동 86-6 BK청담빌딩,,2026-01-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00004,사우트(SAUT),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로56길 15-3, 지상1층 (청담동)",서울특별시 강남구 청담동 22-22,,2026-01-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00005,뷰록(Vulok),makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로160길 11, 4층 402호 (신사동)",서울특별시 강남구 신사동 507-10,,2026-02-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00007,미용실(공탄),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로146길 27-8, 3층 (청담동)",서울특별시 강남구 청담동 20-3,,2026-03-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00008,아뜰리에 우,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로157길 13-3, 5층 (신사동)",서울특별시 강남구 신사동 657-38,,2026-03-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00009,청담 그리다,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로83길 13, 마이우스 3층 (청담동)",서울특별시 강남구 청담동 117-39 마이우스,,2026-04-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00012,슈이(Shui) 청담,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로79길 39, 2층 (청담동)",서울특별시 강남구 청담동 123-49,,2026-04-16,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00017,위닛블랙(WENEEDBLACK) 더청담점,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로80길 34, 원일빌딩 3층 (청담동)",서울특별시 강남구 청담동 93-11 원일빌딩,,2026-05-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00018,에이크 청담,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로68길 18, 2층 (청담동)",서울특별시 강남구 청담동 18-38,,2026-05-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00020,크리스탈 앤 나나,makeup,메이크업업,,"서울특별시 강남구 삼성로 776, 신도빌딩 3층 (청담동)",서울특별시 강남구 청담동 48-8 신도빌딩,,2026-06-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2026-00021,이음뷰티,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로 840, 로데오빌딩 4층 402호 (청담동)",서울특별시 강남구 청담동 84-1 로데오빌딩,,2026-07-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2019-00004,더썬즈아이,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로161길 19, 지상1층 102호 (신사동)",서울특별시 강남구 신사동 567-12,025427428,2019-04-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2020-00003,스파고결,facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로132길 13, 3층,4층 (청담동)",서울특별시 강남구 청담동 38-26,,2020-09-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2021-00009,비에이치엘 테라피(BHL Therapy),makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로152길 33, 지상2,3층 (신사동)",서울특별시 강남구 신사동 589-20,025431023,2021-04-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2022-00004,두루두루뷰티,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로170길 35, 3층 301호 (신사동, 유니온)",서울특별시 강남구 신사동 642-9 유니온,,2022-06-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2023-00001,클레오(CLEO),facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로152길 26, 지상4층 (신사동)",서울특별시 강남구 신사동 588-1,,2023-01-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2023-00005,블랑드원,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로 210, 융기빌딩 지하1층 (신사동)",서울특별시 강남구 신사동 614-3 융기빌딩,,2023-04-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2023-00008,보들 왁싱,facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로46길 5-6, 압구정로데오스타 지상2층 206호 (신사동)",서울특별시 강남구 신사동 660-17 압구정로데오스타,,2023-06-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2023-00011,베라벨라(VERA BELLA),makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로 326, 2층 205호 (신사동)",서울특별시 강남구 신사동 660-2,,2023-10-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2023-00016,강남눈썹 란월드,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 학동로101길 11, 7층 704호 (청담동)",서울특별시 강남구 청담동 132-16,,2023-12-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2024-00003,실버라인스튜디오,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로1길 16, 지상1층 201호 (신사동)",서울특별시 강남구 신사동 511-19,,2024-06-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2024-00006,권쓰뷰티,facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로158길 46, 3층 304호 (신사동)",서울특별시 강남구 신사동 518-8,,2024-03-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2025-00003,그리다니,facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로158길 46, 201호 (신사동)",서울특별시 강남구 신사동 518-8,,2025-07-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2025-00009,브로우리브(BROWLIV),facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로158길 46, 지상3층 303호 (신사동)",서울특별시 강남구 신사동 518-8,,2025-12-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2025-00010,청담리엔뷰티속눈썹,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 학동로101길 26, 청담 삼익상가 158호 (청담동)",서울특별시 강남구 청담동 134-20 청담 삼익상가,,2025-01-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-221-2026-00005,타타 서울,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로152길 68, 3층 (신사동)",서울특별시 강남구 신사동 539-4,,2026-03-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-222-2019-00012,수즈,nail_lash,네일아트업,"네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로153길 21, 지상3층 (신사동)",서울특별시 강남구 신사동 653-2,,2019-11-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-222-2019-00013,오와이오네일(OYO nail),nail_lash,네일아트업,"네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로46길 5-6, 압구정로데오스타 지상2층 201호 (신사동)",서울특별시 강남구 신사동 660-17 압구정로데오스타,,2019-12-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-222-2021-00001,눈시울,nail_lash,네일아트업,"네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로147길 34, 1층 104호 (청담동)",서울특별시 강남구 청담동 15-5,025453436,2021-01-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-222-2022-00001,아이엘네일,nail_lash,네일아트업,"네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로157길 23-3, 2층 (신사동)",서울특별시 강남구 신사동 657-22,,2022-01-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-222-2024-00005,살롱드우리,makeup,메이크업업,"네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로30길 23, 3층 305호 (신사동)",서울특별시 강남구 신사동 609-1,,2024-07-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-222-2024-00006,atelier HAS,nail_lash,네일아트업,"네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로 652, SINSA SQUARE 2층 E02호 (신사동)",서울특별시 강남구 신사동 504-11 SINSA SQUARE,,2024-10-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-223-2022-00001,황금희 에스테틱 청담,facial,피부미용업,"일반미용업, 피부미용업, 네일미용업","서울특별시 강남구 압구정로80길 34, 원일빌딩 지상5층 (청담동)",서울특별시 강남구 청담동 93-11 원일빌딩,,2022-04-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-224-2005-00001,샴푸플러스,salon,일반미용업,"일반미용업, 피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 학동로101길 11, 지하1층 B118호 (청담동)",서울특별시 강남구 청담동 132-16,024594535,2005-06-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-224-2023-00001,라비안느 토탈뷰티,facial,피부미용업,"일반미용업, 피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로156길 8, 3층 (신사동)",서울특별시 강남구 신사동 502-2,,2023-10-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-224-2024-00001,잘그림,makeup,메이크업업,"일반미용업, 피부미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로1길 26-5, 지상2층 201호 (신사동)",서울특별시 강남구 신사동 509-5,,2024-01-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2006-00001,류현주 헤어,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로153길 7 (신사동,한성빌딩3층)",서울특별시 강남구 신사동 666 한성빌딩3층,,2006-04-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2014-00001,밈 MIMM,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로170길 22, 지상2,3층 (신사동)",서울특별시 강남구 신사동 644-6,025326660,2014-01-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2014-00003,케이제이 스타일(kj style),salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로50길 18, 3층 (신사동)",서울특별시 강남구 신사동 659-13,0263517001,2014-12-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2015-00007,이준 헤어,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로154길 6, 지하1층 (신사동)",서울특별시 강남구 신사동 590-5,,2015-10-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2015-00009,포원샾(41shop),nail_lash,네일아트업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로25길 26, 킹슬리빌딩 지상2층 03호 (신사동)",서울특별시 강남구 신사동 564-18 킹슬리빌딩,,2015-11-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2015-00010,멥시,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로157길 5, 1,2,3층 (신사동)",서울특별시 강남구 신사동 627-14,,2015-11-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2016-00004,꼼나나 드 설희,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로72길 19, 1층,2층 (청담동)",서울특별시 강남구 청담동 96-13,,2016-05-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2016-00006,조이187(joy187),salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로152길 30, 스페이스 청담(SPACE CHUNGDAM) 지상2층 (청담동)",서울특별시 강남구 청담동 91-3 스페이스 청담(SPACE CHUNGDAM),,2016-07-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2017-00002,룰루(lulu),salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로152길 33, 지하1,지상1층 (청담동)",서울특별시 강남구 청담동 90-25,,2017-02-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2017-00004,조희미용실,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로30길 17, 지하1층 6호 (신사동)",서울특별시 강남구 신사동 609,,2017-06-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2017-00009,빗앤붓,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로81길 49, 후크빌딩 지상1,2층 (청담동)",서울특별시 강남구 청담동 100-6 후크빌딩,,2017-12-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2017-00013,꼼나나 청담,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로162길 39, 강스빌딩 지상2층 (청담동)",서울특별시 강남구 청담동 80-1 강스빌딩,,2017-08-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2018-00012,투티(신사점),salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로172길 26, 신사동엘리시아 지상1층 101호 (신사동)",서울특별시 강남구 신사동 643-6 신사동엘리시아,,2018-09-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2018-00014,프랑스 5층(PRANCE),salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로172길 28, 오리엔탈빌딩 5층 (신사동)",서울특별시 강남구 신사동 643-10 오리엔탈빌딩,,2018-09-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2018-00015,로쉬(ROSH),salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로158길 29-1, 지상2, 3, 4층 (신사동)",서울특별시 강남구 신사동 594-19,,2018-09-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2019-00009,청담이유,salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로99길 27-2, 지상4층 (청담동)",서울특별시 강남구 청담동 123-11,,2019-11-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-225-2019-00012,메이븐(MAVEN),salon,일반미용업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로 715, 지상1층 (청담동)",서울특별시 강남구 청담동 47-1,,2019-12-05,영업,gangnam-cheongdam,,PENDING_REVIEW
