관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3130000-219-2025-00040,챕터 서울,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로30길 17-1, 빌딩 이카토 3층 일부호 (동교동)",서울특별시 마포구 동교동 149-11 빌딩 이카토,,2025-11-25,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00042,아이피치(ipeach),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로1길 91, 1층 102호 (합정동, 마포합정 휴먼타운(3차))",서울특별시 마포구 합정동 434-42 마포합정 휴먼타운(3차),,2025-12-08,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00043,어글리뮤즈,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 어울마당로5길 35, 서교동복합시설 2층 (서교동)","서울특별시 마포구 서교동 399-13 서교동복합시설, 2층",,2025-12-19,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00045,블루아워(Bluehour),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로37길 1, 2층 (동교동)","서울특별시 마포구 동교동 189-4 , 2층",,2025-12-26,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00047,지지래쉬(gg lash),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로 51-27, 1층 102호 (상수동)",서울특별시 마포구 상수동 92-4,,2025-05-22,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00001,더브로우디자인,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성미산로29안길 29, 2층 202호 (연남동)","서울특별시 마포구 연남동 241-80 , 2층 202호",,2026-01-05,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00003,모드래쉬,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성지길 25-20, 202(일부)호 (합정동)",서울특별시 마포구 합정동 371-4 2층 202(일부)호,,2026-01-16,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00004,모모비 뷰티,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로1길 30, 3층 301호 (서교동)",서울특별시 마포구 서교동 352-25,,2026-02-05,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00005,스튜디오 누브,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로 162-14, 3층 303호 (서교동)",서울특별시 마포구 서교동 325-7,,2026-02-10,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00007,쥬티끄,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 연남로 30, B동 305B호 (연남동, 코오롱하늘채아파트)",서울특별시 마포구 연남동 573 코오롱하늘채아파트,,2026-03-03,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00009,블링크 스튜디오 눈썹&속눈썹,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로29길 14-19, 1층 (서교동)",서울특별시 마포구 서교동 328-62,,2026-03-26,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00010,채이브,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로32길 5-2, 2층 (서교동)",서울특별시 마포구 서교동 325-22,,2026-03-30,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00011,아이프린(eyepreen),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로45길 15, 1층 101호 (연남동, JASON COUNTY)",서울특별시 마포구 연남동 229-72 JASON COUNTY,,2026-03-30,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00014,데이린,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로35길 55, 1층 (서교동)",서울특별시 마포구 서교동 330-28,,2026-05-14,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00015,모도아티스트리 홍대,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로 162-14, 1층 102호 (서교동)",서울특별시 마포구 서교동 325-7,,2026-05-21,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00016,팽브로우,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 잔다리로7안길 18, 두비스빌딩 4층 (서교동)",서울특별시 마포구 서교동 379-9 두비스빌딩,,2026-05-28,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00017,유주얼,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵로7길 91, 지하1층 101호 (합정동)",서울특별시 마포구 합정동 434-13,,2026-07-01,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00018,뮤즈,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로52길 10-7, 4층 (연남동)",서울특별시 마포구 연남동 224-5,,2026-07-02,영업,hongdae,amuse-seongsu,PENDING_REVIEW
3130000-219-2026-00019,결 서울,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로17안길 43-12, 하임 HAIM 1층 (서교동)",서울특별시 마포구 서교동 448-5 하임 HAIM,,2026-07-08,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00020,VELORIATA,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 독막로9길 38, DE빌딩 5층 (서교동)",서울특별시 마포구 서교동 403-4 DE빌딩,,2026-07-09,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00021,담화뷰티,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로6길 9-6, 4층 401호 (서교동, 서교동 복합주택)",서울특별시 마포구 서교동 394-90 서교동 복합주택,,2026-07-14,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00022,니나히(NINAHHI),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로52길 10, Min-Tower 지하1층 (연남동)",서울특별시 마포구 연남동 224-8 Min-Tower,,2026-07-20,영업,hongdae,,PENDING_REVIEW
3130000-219-2026-00023,라티오,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 255-1, 4층 (일부)402호 (연남동)",서울특별시 마포구 연남동 229-51,,2026-07-20,영업,hongdae,,PENDING_REVIEW
3130000-220-2012-00001,리파이너리,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 독막로15길 24, 2~3층 201호~301호 (상수동)",서울특별시 마포구 상수동 93-103 2~3층 201호 ~ 301호,0231437500,2012-08-23,영업,hongdae,,PENDING_REVIEW
3130000-220-2014-00001,리얼메이크업,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵로1길 14, 지하1층 B115-3호 (합정동, 마포 한강 푸르지오)",서울특별시 마포구 합정동 472 마포 한강 푸르지오,0231443745,2014-02-11,영업,hongdae,,PENDING_REVIEW
3130000-220-2014-00002,아뜰리에 봄,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 독막로 98, 상수두산위브아파트 상가동 1층 101호 (상수동)",서울특별시 마포구 상수동 396 상수두산위브아파트 상가동 101호,0262043606,2014-09-24,영업,hongdae,,PENDING_REVIEW
3130000-220-2015-00003,W아뜰리에,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 양화로11길 60, 푸른숲 서교 3층 (서교동)",서울특별시 마포구 서교동 384-14 푸른숲 서교 3층,0261660784,2015-03-26,영업,hongdae,,PENDING_REVIEW
3130000-220-2016-00009,D & I,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 독막로3길 52, 예쁜빌딩 302호 (서교동)",서울특별시 마포구 서교동 397-5 예쁜빌딩 302호,07040070486,2016-06-14,영업,hongdae,,PENDING_REVIEW
3130000-220-2017-00005,나비 머무는 자리,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵로14길 45, 1층 (서교동)",서울특별시 마포구 서교동 469-36 1층,023350325,2017-06-02,영업,hongdae,,PENDING_REVIEW
3130000-220-2018-00004,THE DAY'S HAIR(더 데이즈 헤어),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 홍익로5안길 20, 재강빌딩 2~3층 (서교동)",서울특별시 마포구 서교동 355-34 재강빌딩 2~3층 전체,023360209,2018-01-31,영업,hongdae,,PENDING_REVIEW
3130000-220-2018-00006,오늘메이크업,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵북로1길 26-8, 2층 (서교동)",서울특별시 마포구 서교동 352-17,,2018-05-08,영업,hongdae,,PENDING_REVIEW
3130000-220-2018-00013,모이(moi),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 양화로 183, 효성홍익인간오피스텔 지1층 B10호 (동교동)",서울특별시 마포구 동교동 155-27 효성홍익인간오피스텔,,2018-12-11,영업,hongdae,,PENDING_REVIEW
3130000-220-2019-00004,장여사의 메이크업룸,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 어울마당로 58, 3층 (서교동)",서울특별시 마포구 서교동 408-7 3층,023922004,2019-04-12,영업,hongdae,,PENDING_REVIEW
3130000-220-2019-00006,헤어앤타쿠미,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 와우산로19길 27, 4층 (서교동)",서울특별시 마포구 서교동 363-19 4층,0264481664,2019-05-07,영업,hongdae,,PENDING_REVIEW
3130000-220-2019-00007,파스텔무드(Pastel Mood),makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 동교로 187, 3층 (동교동)",서울특별시 마포구 동교동 201-6 3층,,2019-06-07,영업,hongdae,,PENDING_REVIEW
3130000-220-2019-00008,비비엔느 메이크업,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 동교로27길 21-12, 2층 201호 (동교동)",서울특별시 마포구 동교동 204-17 2층 201호,,2019-06-11,영업,hongdae,,PENDING_REVIEW
3130000-220-2019-00010,뷔븨,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 독막로18길 20, 1층 (상수동)",서울특별시 마포구 상수동 330-16 1층,023362971,2019-07-03,영업,hongdae,,PENDING_REVIEW
3130000-220-2019-00015,원웨이(One way),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 신촌로4길 22-10, 2층 201호 (동교동)",서울특별시 마포구 동교동 176-7 2층 201호,023369880,2019-12-13,영업,hongdae,,PENDING_REVIEW
3130000-220-2020-00001,포레웨딩,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵로5길 10, 1층 (합정동)",서울특별시 마포구 합정동 426-12,,2020-01-20,영업,hongdae,,PENDING_REVIEW
3130000-220-2021-00006,티티비티(TTBT),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 양화로6길 73, 3층 (서교동)",서울특별시 마포구 서교동 400-13 3층,,2021-09-06,영업,hongdae,,PENDING_REVIEW
3130000-220-2021-00009,자라다,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 와우산로 83, 4~5층 (서교동)",서울특별시 마포구 서교동 362-1 4~5층,,2021-01-26,영업,hongdae,,PENDING_REVIEW
3130000-220-2022-00004,포레 메이크업,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵로5길 10, 지하1층 (합정동)",서울특별시 마포구 합정동 426-12 지하1층 일부,,2022-06-08,영업,hongdae,,PENDING_REVIEW
3130000-220-2024-00001,오우드메이크업,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 어울마당로 21, 2층 201호 (합정동)",서울특별시 마포구 합정동 356-1,,2024-02-05,영업,hongdae,,PENDING_REVIEW
3130000-220-2024-00003,히솝,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 와우산로23길 20-28, 1층 A호 (서교동)",서울특별시 마포구 서교동 342-19,,2024-07-04,영업,hongdae,,PENDING_REVIEW
3130000-220-2024-00005,슬릭 맨즈헤어(SLEEK MEN'S HAIR),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 홍익로 10, 101동 109호 (서교동, 서교푸르지오)",서울특별시 마포구 서교동 486 서교푸르지오 101동 109호,,2024-09-23,영업,hongdae,,PENDING_REVIEW
3130000-220-2024-00006,Kim,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵북로5나길 18, 141호 일부호 (서교동, 서교동 대우미래사랑)",서울특별시 마포구 서교동 487 서교동 대우미래사랑 141호 일부,,2024-10-04,영업,hongdae,nailkimlee,PENDING_REVIEW
3130000-220-2024-00007,니어메이크업&붙임머리,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 동교로46길 30, 2층 (연남동)",서울특별시 마포구 연남동 384-1 2층,,2024-11-05,영업,hongdae,,PENDING_REVIEW
3130000-220-2025-00001,베어앤,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 동교로 36, 2층 203호 (합정동)",서울특별시 마포구 합정동 441-23 2층 203호,,2025-01-02,영업,hongdae,,PENDING_REVIEW
3130000-220-2025-00002,이미 헤어 & 메이크업,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵북로4길 15, 2층 (동교동)",서울특별시 마포구 동교동 203-19 2층,,2025-02-10,영업,hongdae,iimi-hair-makeup,PENDING_REVIEW
3130000-220-2025-00003,이미지호 메이크업 홍대샵,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 와우산로29길 19, 1층 좌측 101호 (서교동)",서울특별시 마포구 서교동 336-2 1층 좌측101호,15668361,2025-02-26,영업,hongdae,,PENDING_REVIEW
3130000-220-2025-00004,오어,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 와우산로29길 4-6, 빅뱅 2층 (서교동)","서울특별시 마포구 서교동 327-38 빅뱅, 2층",,2025-05-16,영업,hongdae,,PENDING_REVIEW
3130000-220-2025-00005,문 메이크업,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 동교로46길 10, 401호 (연남동)",서울특별시 마포구 연남동 387-45 401호,,2025-06-26,영업,hongdae,,PENDING_REVIEW
3130000-220-2025-00007,우리동네사진관 홍대점,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 홍익로6길 74, 3층 일부호 (동교동)","서울특별시 마포구 동교동 168-3 , 3층 일부호",,2025-07-09,영업,hongdae,,PENDING_REVIEW
3130000-220-2026-00001,로샤뷰티,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 양화로 13, 스퀘어리버뷰합정 2층 206호 (합정동)",서울특별시 마포구 합정동 382-20 스퀘어리버뷰합정,,2026-02-10,영업,hongdae,,PENDING_REVIEW
3130000-220-2026-00002,메종드주르,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 마포구 동교로27길 21-12, 1층 102호 (동교동)",서울특별시 마포구 동교동 204-17,,2026-02-11,영업,hongdae,,PENDING_REVIEW
3130000-221-2018-00004,와우뷰티&브로우,facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵로3길 14, 1층 108호 (합정동, 마포 한강 2차 푸르지오)",서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오 108호,,2018-09-06,영업,hongdae,,PENDING_REVIEW
3130000-221-2018-00005,브로우바바이제이(browbar by.j),facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 마포구 양화로19길 22-30, 지층 (동교동)",서울특별시 마포구 동교동 154-29 지층,,2018-11-06,영업,hongdae,,PENDING_REVIEW
3130000-221-2018-00008,얼굴그리다,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 마포구 와우산로29길 41, 3층 302호 (서교동)",서울특별시 마포구 서교동 334-2 3층 일부(302호),,2018-12-24,영업,hongdae,,PENDING_REVIEW
3130000-221-2018-00010,아이(eye)원츄,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 마포구 성미산로10길 46, 1층 (서교동)",서울특별시 마포구 서교동 454-9 1층,,2018-07-30,영업,hongdae,,PENDING_REVIEW
3130000-221-2020-00001,홍대 안시스터즈,facial,피부미용업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 마포구 신촌로4길 22-18, 진영빌딩 4층 401호 (동교동)",서울특별시 마포구 동교동 176-10 진영빌딩,,2020-01-06,영업,hongdae,,PENDING_REVIEW
3130000-221-2020-00003,미블랑 홍대 속눈썹펌 meblanc,makeup,메이크업업,"피부미용업, 화장ㆍ분장 미용업","서울특별시 마포구 월드컵북로7길 77, 서교하임 2층 (서교동)",서울특별시 마포구 서교동 457-2 서교하임 2층 전체,,2020-10-08,영업,hongdae,,PENDING_REVIEW
